,id,author_id,key_term,text,possibly_sensitive,lang,created_at,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,conversation_id
0,1698620224247885979,1564256892939116545,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-04T08:53:14.000Z,66,0,0,0,0,0,1698620224247885979
1,1698604148013302186,1114943539564175365,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-04T07:49:22.000Z,66,0,0,0,0,0,1698604148013302186
2,1698604125934563781,1689606195466682368,#DigitalDubai,RT @MaktoumMohammed: I visited @DigitalDubai and reviewed their latest projects. The authority's efforts in achieving digital transformatio…,False,en,2023-09-04T07:49:16.000Z,59,0,0,0,0,0,1698604125934563781
3,1698588274602791052,504978631,#DigitalDubai,"RT @DigitalDubai: باسم الإمارات وكل العرب.. #سلطان_النيادي يحقق إنجازاً تاريخياً بإكمال أطول مهمة فضائية في تاريخ العرب بنجاح 🇦🇪
الحمدلله ع…",False,ar,2023-09-04T06:46:17.000Z,3,0,0,0,0,0,1698588274602791052
4,1698584364781552116,19447368,#DigitalDubai,"@Astro_Alneyadi 

يا فخر العرب… أعدت ذكرى القبة الفلكية في بغداد الى الذاكرة.. نحن العرب من صنعها.. ونحن لها.. واسمك قد سجله التاريخ..

حلق في الفضاء .. وليعلم الفضاء من هم العرب.. https://t.co/2qirX0WllF",False,ar,2023-09-04T06:30:45.000Z,0,0,0,0,0,61,1698584364781552116
5,1698584074636407166,344928781,#DigitalDubai,"RT @DigitalDubai: باسم الإمارات وكل العرب.. #سلطان_النيادي يحقق إنجازاً تاريخياً بإكمال أطول مهمة فضائية في تاريخ العرب بنجاح 🇦🇪
الحمدلله ع…",False,ar,2023-09-04T06:29:36.000Z,3,0,0,0,0,0,1698584074636407166
6,1698583394626773024,1557952576758640640,#DigitalDubai,@DigitalDubai @Astro_Alneyadi @MBRSpaceCentre Please your message Sheikh Hamdan bin Mohammed Dubai UAE sir please,False,en,2023-09-04T06:26:54.000Z,0,0,0,0,0,7,1698582154198855978
7,1698582760342880468,628870776,#DigitalDubai,"RT @DigitalDubai: باسم الإمارات وكل العرب.. #سلطان_النيادي يحقق إنجازاً تاريخياً بإكمال أطول مهمة فضائية في تاريخ العرب بنجاح 🇦🇪
الحمدلله ع…",False,ar,2023-09-04T06:24:22.000Z,3,0,0,0,0,0,1698582760342880468
8,1698582154198855978,79970951,#DigitalDubai,"باسم الإمارات وكل العرب.. #سلطان_النيادي يحقق إنجازاً تاريخياً بإكمال أطول مهمة فضائية في تاريخ العرب بنجاح 🇦🇪
الحمدلله على السلامة 
#طموح_زايد 

On behalf of the UAE and the whole Arab world. Welcome back to earth 
@Astro_Alneyadi 
#ZayedAmbition https://t.co/whiEfRNUpB",False,ar,2023-09-04T06:21:58.000Z,3,1,8,1,0,856,1698582154198855978
9,1698577217050022036,51670557,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-04T06:02:21.000Z,66,0,0,0,0,0,1698577217050022036
10,1698554167466295437,2303148844,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-04T04:30:45.000Z,66,0,0,0,0,0,1698554167466295437
11,1698549852634751006,819291867082870784,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-04T04:13:37.000Z,66,0,0,0,0,0,1698549852634751006
12,1698549300106551315,1471569914104365061,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-04T04:11:25.000Z,66,0,0,0,0,0,1698549300106551315
13,1698547683940544889,1688172220940525569,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-04T04:04:59.000Z,66,0,0,0,0,0,1698547683940544889
14,1698500208538112374,1629628427236982786,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-04T00:56:20.000Z,66,0,0,0,0,0,1698500208538112374
15,1698492388677742642,1641214721893310465,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-04T00:25:16.000Z,66,0,0,0,0,0,1698492388677742642
16,1698439504992895238,884049476473815042,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-03T20:55:08.000Z,66,0,0,0,0,0,1698439504992895238
17,1698439411266892254,850773228,#DigitalDubai,"RT @DigitalDubai: #ترجع_بالسلامة_سلطان
#SafeReturnSultan https://t.co/TGDQLAx7Sq",False,qme,2023-09-03T20:54:45.000Z,4,0,0,0,0,0,1698439411266892254
18,1698415272489537859,1102498070389055488,#DigitalDubai,@DigitalDubai @Astro_Alneyadi @MBRSpaceCentre @astro_hazzaa @Astro_Almulla @Astronaut_Nora Welcome to the Earth 🌎 🙏🙏🙏🤲🤲🤲😍🇦🇪😍🤲🤲🤲🙏🙏🙏,False,en,2023-09-03T19:18:50.000Z,0,0,0,0,0,23,1698388120092160269
19,1698415005870276682,628870776,#DigitalDubai,"RT @DigitalDubai: #ترجع_بالسلامة_سلطان
#SafeReturnSultan https://t.co/TGDQLAx7Sq",False,qme,2023-09-03T19:17:47.000Z,4,0,0,0,0,0,1698415005870276682
20,1698393769349939500,253034542,#DigitalDubai,"RT @DigitalDubai: #ترجع_بالسلامة_سلطان
#SafeReturnSultan https://t.co/TGDQLAx7Sq",False,qme,2023-09-03T17:53:23.000Z,4,0,0,0,0,0,1698393769349939500
21,1698390361666642101,504978631,#DigitalDubai,"RT @DigitalDubai: #ترجع_بالسلامة_سلطان
#SafeReturnSultan https://t.co/TGDQLAx7Sq",False,qme,2023-09-03T17:39:51.000Z,4,0,0,0,0,0,1698390361666642101
22,1698388120092160269,79970951,#DigitalDubai,"#ترجع_بالسلامة_سلطان
#SafeReturnSultan https://t.co/TGDQLAx7Sq",False,qme,2023-09-03T17:30:57.000Z,4,1,10,0,0,1143,1698388120092160269
23,1698387678905913370,1515055566657314822,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-03T17:29:11.000Z,66,0,0,0,0,0,1698387678905913370
24,1698353332077654485,1617931616,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-03T15:12:42.000Z,66,0,0,0,0,0,1698353332077654485
25,1698320444170867106,179897514,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-03T13:02:01.000Z,66,0,0,0,0,0,1698320444170867106
26,1698317429854597337,731979691,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-03T12:50:03.000Z,66,0,0,0,0,0,1698317429854597337
27,1698317152812413426,287606373,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-03T12:48:57.000Z,66,0,0,0,0,0,1698317152812413426
28,1698312677125439684,722290442872557568,#DigitalDubai,"My Dubai Business Trip Part - 1 (October - 2022)
@GITEX_GLOBAL @DigitalDubai @visitdubai 

Take a look at some of the stunning views of Dubai City &amp; Gitex Global Exhibition - 2022

#GitexGlobal #gitex2022 #gitexdubai #dubailife #DubaiCity #businesstrip 

https://t.co/BWICOtthlc",False,en,2023-09-03T12:31:10.000Z,0,0,0,0,0,41,1698312677125439684
29,1698305085476884512,247847101,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-03T12:01:00.000Z,66,0,0,0,0,0,1698305085476884512
30,1698285719846891539,1356109621937770496,#DigitalDubai,RT @TariqZiad_DXB: @ArmaniHotelDXB @ATLANTIS @CDA_Dubai @DFCMall @DIBtoday @DIC_Community @DIF_Worldwide @DigitalDubai @DMunicipality @duba…,False,qme,2023-09-03T10:44:02.000Z,1,0,0,0,0,0,1698285719846891539
31,1698227081111293968,1356109621937770496,#DigitalDubai,"@ArmaniHotelDXB @ATLANTIS @CDA_Dubai @DFCMall @DIBtoday @DIC_Community @DIF_Worldwide @DigitalDubai @DMunicipality @dubai @Dubai92 @Dubai_Calendar @Dubai_South @DubaiAirshow @DubaiCares @DubaiCourts @DubaiCulture
#VideoVibesNFT https://t.co/wEVVLTDy5J",False,qme,2023-09-03T06:51:02.000Z,1,0,1,0,0,21,1698227081111293968
32,1698223708064596361,1645760953730969600,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-03T06:37:38.000Z,66,0,0,0,0,0,1698223708064596361
33,1698189553146659178,2981459365,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-03T04:21:54.000Z,66,0,0,0,0,0,1698189553146659178
34,1698165027948142969,1356109621937770496,#DigitalDubai,@ArmaniHotelDXB @ATLANTIS @CDA_Dubai @DFCMall @DIBtoday @DIC_Community @DIF_Worldwide @DigitalDubai @DMunicipality @dubai @Dubai92 @Dubai_Calendar @Dubai_South @DubaiAirshow @DubaiCares @DubaiCourts @DubaiCulture https://t.co/dwBgZy9vGY,False,qam,2023-09-03T02:44:27.000Z,0,0,0,0,0,4,1698165027948142969
35,1698075677864415300,1663125271254388737,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T20:49:24.000Z,66,0,0,0,0,0,1698075677864415300
36,1698070536255918161,1572694583120625671,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T20:28:59.000Z,66,0,0,0,0,0,1698070536255918161
37,1698069891709010140,1563134296046444546,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T20:26:25.000Z,66,0,0,0,0,0,1698069891709010140
38,1698043541287559626,127108977,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T18:41:43.000Z,66,0,0,0,0,0,1698043541287559626
39,1697978812309372936,1112560015079030784,#DigitalDubai,@DigitalDubai @AlAmeenService @DIALA_ALI ❤️ FROM 🇦🇪,False,en,2023-09-02T14:24:30.000Z,0,0,0,0,0,11,1696909628536131934
40,1697940896828752296,394195954,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T11:53:50.000Z,66,0,0,0,0,0,1697940896828752296
41,1697923885226660165,283414724,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T10:46:14.000Z,66,0,0,0,0,0,1697923885226660165
42,1697885214809206832,1596988851666436099,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T08:12:35.000Z,66,0,0,0,0,0,1697885214809206832
43,1697881231688393202,778140047061159937,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T07:56:45.000Z,66,0,0,0,0,0,1697881231688393202
44,1697874693376631000,1507330195082170391,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T07:30:46.000Z,66,0,0,0,0,0,1697874693376631000
45,1697866387065012427,715036428,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T06:57:46.000Z,66,0,0,0,0,0,1697866387065012427
46,1697857815556096238,1653364180517371907,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T06:23:42.000Z,66,0,0,0,0,0,1697857815556096238
47,1697856727851335759,1261056967767928839,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T06:19:23.000Z,66,0,0,0,0,0,1697856727851335759
48,1697845243872219205,927683957092765696,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T05:33:45.000Z,66,0,0,0,0,0,1697845243872219205
49,1697819530733490639,504978631,#DigitalDubai,RT @Uae55Alhosani: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والم…,False,ar,2023-09-02T03:51:34.000Z,2,0,0,0,0,0,1697819530733490639
50,1697772423146246399,1676121133400178689,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-02T00:44:23.000Z,66,0,0,0,0,0,1697772423146246399
51,1697737484782682414,1628369017613287424,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-01T22:25:33.000Z,66,0,0,0,0,0,1697737484782682414
52,1697642153281745242,1622325813050843138,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-01T16:06:44.000Z,66,0,0,0,0,0,1697642153281745242
53,1697596402212237438,125273218,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-09-01T13:04:56.000Z,24,0,0,0,0,0,1697596402212237438
54,1697593881880137805,245243568,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-01T12:54:55.000Z,66,0,0,0,0,0,1697593881880137805
55,1697536092709478855,1695687288242769920,#DigitalDubai,RT @jayjitbiswas: @IrinaHeaver @DigitalDubai @dxbontheblock Irina you actually greatest ambassador of Dubai,False,en,2023-09-01T09:05:17.000Z,21,0,0,0,0,0,1697536092709478855
56,1697535722826133716,2743951200,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-01T09:03:49.000Z,66,0,0,0,0,0,1697535722826133716
57,1697529035155177828,2290047925,#DigitalDubai,"@HHShkMohd @DubaiDET @TECofDubai @DTMCentre @visitdubai @AhmedMohammed @MaktoumMohammed @MohamedBinZayed @DubaiExcellence @DMunicipality @DigitalDubai @DubaiCulture 

For your kind support",False,en,2023-09-01T08:37:15.000Z,0,0,0,0,0,29,1697521927210840575
58,1697524245914321158,1689606195466682368,#DigitalDubai,"RT @DigitalDubai: مع تطبيق #دبي_الآن، يمكنك إدارة ومقارنة والتحكم باستهلاكك للكهرباء والمياه بكل سهولة💧⚡ حمل التطبيق الآن 📱
#دبي_الرقمية

W…",False,und,2023-09-01T08:18:13.000Z,2,0,0,0,0,0,1697524245914321158
59,1697524220496851453,1689606195466682368,#DigitalDubai,RT @DigitalDubai: مع منصة #دبي_بالس، يمكنك الوصول إلى معلومات شاملة حول المدينة لتوليد التصورات والأفكار التي تساعد على تقديم خدمات قيّمة 💻…,False,und,2023-09-01T08:18:07.000Z,2,0,0,0,0,0,1697524220496851453
60,1697524200095748495,1689606195466682368,#DigitalDubai,"RT @DigitalDubai: حان الوقت لتوقيع ""العقد المدرسي"" لأبنائك! قم بذلك عبر تطبيق #دبي_الآن ووفّر الوقت على نفسك لعمل ما تحب 📝📱

@KHDA  
#دبي_ا…",False,ar,2023-09-01T08:18:02.000Z,2,0,0,0,0,0,1697524200095748495
61,1697524180810449173,1689606195466682368,#DigitalDubai,"RT @DigitalDubai: Time to sign your ‘Parent Contract’! Do it now on the #DubaiNow app and save time for the things you love most 📝📱

@KHDA…",False,en,2023-09-01T08:17:57.000Z,1,0,0,0,0,0,1697524180810449173
62,1697523722893074671,1689606195466682368,#DigitalDubai,"RT @DigitalDubai: كل عام والمرأة الإماراتية ملهمة لنا بقوتها وإبداعها الذي يسطر مستقبلاً مشرقاً.
شكراً على الإنجازات الرائعة التي حققتموها…",False,ar,2023-09-01T08:16:08.000Z,3,0,0,0,0,0,1697523722893074671
63,1697523556941242441,1689606195466682368,#DigitalDubai,RT @DigitalDubai: بمناسبة #يوم_المرأة_الإماراتية، نظمنا فعالية في #دبي_الرقمية للاحتفال بالمرأة الإماراتية التي تثري حياتنا بمواهبها وإصرار…,False,ar,2023-09-01T08:15:29.000Z,1,0,0,0,0,0,1697523556941242441
64,1697523413135327293,1689606195466682368,#DigitalDubai,"RT @DigitalDubai: #رقميات: بلغ عدد معاملات تطبيق #دبي_الآن منذ إطلاقه حتى الآن أكثر من 23 مليون معاملة 📱
#دبي_الرقمية

Number of transactio…",False,und,2023-09-01T08:14:54.000Z,2,0,0,0,0,0,1697523413135327293
65,1697523367375417562,1689606195466682368,#DigitalDubai,"RT @DigitalDubai: The ""04"" platform connects you directly to the dedicated government entity in #Dubai. Share your feedback through WhatsAp…",False,en,2023-09-01T08:14:43.000Z,1,0,0,0,0,0,1697523367375417562
66,1697523296680489376,1689606195466682368,#DigitalDubai,"RT @DigitalDubai: منصة ""04"" تربطك مباشرةً بالجهة الحكومية المعنية في #دبي. قدم مشاركتك عبر تطبيق واتساب الأعمال على 055 500 600 💬

@TECofDu…",False,ar,2023-09-01T08:14:27.000Z,2,0,0,0,0,0,1697523296680489376
67,1697523064542572612,1689606195466682368,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-01T08:13:31.000Z,66,0,0,0,0,0,1697523064542572612
68,1697522330690326538,968186593,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-09-01T08:10:36.000Z,24,0,0,0,0,0,1697522330690326538
69,1697518147874558012,3122949192,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-01T07:53:59.000Z,66,0,0,0,0,0,1697518147874558012
70,1697507636743176333,1244195511441244160,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-09-01T07:12:13.000Z,24,0,0,0,0,0,1697507636743176333
71,1697487830446969042,55322173,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-01T05:53:31.000Z,66,0,0,0,0,0,1697487830446969042
72,1697444134682804714,3222158827,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-09-01T02:59:53.000Z,66,0,0,0,0,0,1697444134682804714
73,1697370249518006447,1912615824,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-31T22:06:17.000Z,66,0,0,0,0,0,1697370249518006447
74,1697341494519087203,1097823301,#DigitalDubai,RT @AlAmeenService: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة وال…,False,ar,2023-08-31T20:12:02.000Z,9,0,0,0,0,0,1697341494519087203
75,1697331202909155481,1469297348,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-31T19:31:08.000Z,66,0,0,0,0,0,1697331202909155481
76,1697321910827122918,1417199439849017361,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-31T18:54:12.000Z,66,0,0,0,0,0,1697321910827122918
77,1697316542122197336,462020197,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-31T18:32:52.000Z,66,0,0,0,0,0,1697316542122197336
78,1697315216919327135,2972486928,#DigitalDubai,@DigitalDubai @AlAmeenService @DIALA_ALI حبيت فكرة الاعلان #خلك_واعي,False,ar,2023-08-31T18:27:36.000Z,0,0,1,0,0,419,1696909628536131934
79,1697315048929075547,2972486928,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-31T18:26:56.000Z,66,0,0,0,0,0,1697315048929075547
80,1697313089656598763,4784699918,#DigitalDubai,"RT @babylonsingular: The stage is set.

Dubai is positioned for what comes next.",False,en,2023-08-31T18:19:09.000Z,1,0,0,0,0,0,1697313089656598763
81,1697312937637994656,1341040300362510336,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-31T18:18:33.000Z,66,0,0,0,0,0,1697312937637994656
82,1697309408579981461,1564256892939116545,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-31T18:04:32.000Z,66,0,0,0,0,0,1697309408579981461
83,1697307520610501009,985725916650311681,#DigitalDubai,"The stage is set.

Dubai is positioned for what comes next. https://t.co/Thgg7i2La8",False,en,2023-08-31T17:57:02.000Z,1,0,1,0,0,195,1697307520610501009
84,1697305825650348536,1335789544696913924,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-31T17:50:17.000Z,66,0,0,0,0,0,1697305825650348536
85,1697305768402321415,423600457,#DigitalDubai,RT @AlAmeenService: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة وال…,False,ar,2023-08-31T17:50:04.000Z,9,0,0,0,0,0,1697305768402321415
86,1697294388425052174,1645760953730969600,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-31T17:04:51.000Z,24,0,0,0,0,0,1697294388425052174
87,1697267131828818117,299102074,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-31T15:16:32.000Z,66,0,0,0,0,0,1697267131828818117
