,tweet_id,name,username,author_id,key_term,text,possibly_sensitive,lang,created_at,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,conversation_id
213,1696935252436848654,AIA,mosarty,263817869,دبي الرقمية,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-30T17:17:46.000Z,32,0,0,0,0,0,1696935252436848654
214,1696920539820966249,Faisal AlQasim,alqsim_f,1138934660984188929,#DigitalDubai,"اليوم ليس كالأمس، أصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.
 لكي تعرف مالسبب؟ شاهد الفيديو.
شكرًا @DigitalDubai 
#خلك_واعي https://t.co/E7hf5B1dXu",False,ar,2023-08-30T16:19:18.000Z,1,0,2,0,0,388,1696920539820966249
215,1696918408015585758,Mohamed ali,Mohamed29446432,1692233493017714688,#DigitalDubai,"@ibahzad @M___R1212 @AlAmeenService @DigitalDubai السلام عليكم 
اغاثوني انا والله طلب المساعدة ضروري ارجوك اتوسل اليك علشان خاطر ربنا اللي بيحب سمو الشيخ محمد بن زايد ال نهيان يقف جنبي ظروفي صعبة جدا 00201091762644",False,ar,2023-08-30T16:10:50.000Z,0,0,0,0,0,6,1696910426548621479
216,1696917033571549404,Khalid1976🇦🇪,altuaeneu1976k,1584469988290842629,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T16:05:22.000Z,24,0,0,0,0,0,1696917033571549404
217,1696917033571549404,Khalid1976🇦🇪,altuaeneu1976k,1584469988290842629,#دبي_الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T16:05:22.000Z,24,0,0,0,0,0,1696917033571549404
218,1696917033571549404,Khalid1976🇦🇪,altuaeneu1976k,1584469988290842629,دبي الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T16:05:22.000Z,24,0,0,0,0,0,1696917033571549404
219,1696916859830894779,ديالا علي 🕊️,DIALA_ALI,148626042,#DigitalDubai,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-30T16:04:41.000Z,32,0,0,0,0,0,1696916859830894779
220,1696916859830894779,ديالا علي 🕊️,DIALA_ALI,148626042,#دبي_الرقمية,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-30T16:04:41.000Z,32,0,0,0,0,0,1696916859830894779
221,1696916859830894779,ديالا علي 🕊️,DIALA_ALI,148626042,دبي الرقمية,RT @DigitalDubai: اليوم ليس كالأمس، فقد اصبح علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتية الغريبة والمشبوهة.…,False,ar,2023-08-30T16:04:41.000Z,32,0,0,0,0,0,1696916859830894779
222,1696915361080197212,Captain Barshomy Acc.(No3)Samir🛳🇪🇬🕋🌐☇🌞⭐❤⚘🌷,CaptainBarshomy,754359637948923904,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:58:43.000Z,24,0,0,0,0,0,1696915361080197212
223,1696915361080197212,Captain Barshomy Acc.(No3)Samir🛳🇪🇬🕋🌐☇🌞⭐❤⚘🌷,CaptainBarshomy,754359637948923904,#دبي_الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:58:43.000Z,24,0,0,0,0,0,1696915361080197212
224,1696915361080197212,Captain Barshomy Acc.(No3)Samir🛳🇪🇬🕋🌐☇🌞⭐❤⚘🌷,CaptainBarshomy,754359637948923904,دبي الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:58:43.000Z,24,0,0,0,0,0,1696915361080197212
225,1696914377918558336,طلال الفليتي,uae_talal,347684582,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:54:49.000Z,24,0,0,0,0,0,1696914377918558336
226,1696914377918558336,طلال الفليتي,uae_talal,347684582,#دبي_الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:54:49.000Z,24,0,0,0,0,0,1696914377918558336
227,1696914377918558336,طلال الفليتي,uae_talal,347684582,دبي الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:54:49.000Z,24,0,0,0,0,0,1696914377918558336
228,1696913699296948582,رفيعَـۃ ❀,gblt3rbha,721050057886314496,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:52:07.000Z,24,0,0,0,0,0,1696913699296948582
229,1696913699296948582,رفيعَـۃ ❀,gblt3rbha,721050057886314496,#دبي_الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:52:07.000Z,24,0,0,0,0,0,1696913699296948582
230,1696913699296948582,رفيعَـۃ ❀,gblt3rbha,721050057886314496,دبي الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:52:07.000Z,24,0,0,0,0,0,1696913699296948582
231,1696913269259116594,Asmaa mohamed Ali,asmaamohamed313,3700192701,#DigitalDubai,@ibahzad @AlAmeenService @DigitalDubai الله يجيرنا من الأعظم,False,ar,2023-08-30T15:50:25.000Z,0,0,0,0,0,48,1696910426548621479
232,1696912536933695881,Atefabhar,Atefabhar1,736857675754053632,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:47:30.000Z,24,0,0,0,0,0,1696912536933695881
233,1696912536933695881,Atefabhar,Atefabhar1,736857675754053632,#دبي_الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:47:30.000Z,24,0,0,0,0,0,1696912536933695881
234,1696912536933695881,Atefabhar,Atefabhar1,736857675754053632,دبي الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:47:30.000Z,24,0,0,0,0,0,1696912536933695881
235,1696912229336002566,Hosam,Hosam18214925,4192563929,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:46:17.000Z,24,0,0,0,0,0,1696912229336002566
236,1696912229336002566,Hosam,Hosam18214925,4192563929,#دبي_الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:46:17.000Z,24,0,0,0,0,0,1696912229336002566
237,1696912229336002566,Hosam,Hosam18214925,4192563929,دبي الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:46:17.000Z,24,0,0,0,0,0,1696912229336002566
238,1696912098830213438,عادل سيف القطي,Adel1636,311804069,#DigitalDubai,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:45:46.000Z,24,0,0,0,0,0,1696912098830213438
239,1696912098830213438,عادل سيف القطي,Adel1636,311804069,#دبي_الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:45:46.000Z,24,0,0,0,0,0,1696912098830213438
240,1696912098830213438,عادل سيف القطي,Adel1636,311804069,دبي الرقمية,RT @ibahzad: #خلك_واعي : اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريب…,False,ar,2023-08-30T15:45:46.000Z,24,0,0,0,0,0,1696912098830213438
241,1697522601873093031,Faza3,hamdanfaza771,1697488205635829760,Digital Dubai,"we launched the Dubai Digital Cloud project, the latest in a series of initiatives aimed at reinforcing Dubai’s status as a digital economy capital and further strengthening its digital infrastructure. I also attended the signing of partnership agreements between Digital Dubai, https://t.co/IRNzIlTEaK",False,en,2023-09-01T08:11:41.000Z,0,0,0,0,0,2,1697522601873093031
242,1697522723449143722,Faza3,hamdanfaza771,1697488205635829760,#دبي_الرقمية,"@HamdanMohammed مشروع ""سحب دبي الرقمية"" بهدف توفير خدمات وحلول تقنية رائدة، كما شهدت توقيع اتفاقيتي شراكة بين هيئة دبي الرقمية وكل من ""مورو"" و""مايكروسوفت"" ضمن مشاريع الشراكة بين القطاع العام والخاص ... هدفنا ترسيخ مكانة دبي عاصمة للاقتصاد الرقمي وبما يتماشى مع مستهدفات أجندة دبي",False,ar,2023-09-01T08:12:10.000Z,0,0,0,0,0,1,1697522723449143722
243,1697522723449143722,Faza3,hamdanfaza771,1697488205635829760,دبي الرقمية,"@HamdanMohammed مشروع ""سحب دبي الرقمية"" بهدف توفير خدمات وحلول تقنية رائدة، كما شهدت توقيع اتفاقيتي شراكة بين هيئة دبي الرقمية وكل من ""مورو"" و""مايكروسوفت"" ضمن مشاريع الشراكة بين القطاع العام والخاص ... هدفنا ترسيخ مكانة دبي عاصمة للاقتصاد الرقمي وبما يتماشى مع مستهدفات أجندة دبي",False,ar,2023-09-01T08:12:10.000Z,0,0,0,0,0,1,1697522723449143722
244,1696467776062321116,SmartCitiesWorld,SmartCitiesW,4823816207,Digital Dubai,Digital Dubai launches private sector #cybersecurity programme. It allows the Dubai Electronic Security Centre to accredit those delivering services to Dubai government entities and critical information infrastructure. #CII #Data @DigitalDubai https://t.co/zY8ook11SB,False,en,2023-08-29T10:20:11.000Z,0,0,0,0,0,126,1696467776062321116
245,1696034068817678840,RMM Digital Marketing,DigitalRmm,1650870530160099329,Digital Dubai,"""Where Creativity Meets Analytics: Sculpting Success in Digital Marketing.""
#Agency #DigitalMarketing #UAE #DigitalAgencyDubai #DigitalMarketingDubai #Digital #Dubai #Expertise #MaximumResult #Experience
#Reviews #Feedback #PowerfulTool #Trust #BrandReputation #CustomerEngagement https://t.co/0tPJGriaxR",False,en,2023-08-28T05:36:47.000Z,0,0,0,0,0,12,1696034068817678840
246,1695319894697333058,RMM Digital Marketing,DigitalRmm,1650870530160099329,Digital Dubai,"""The Digital Playground: Where Brands Come to Play and Audiences Stay to Engage 🎮👀""
#Agency #DigitalMarketing #UAE #DigitalAgencyDubai #DigitalMarketingDubai #Digital #Dubai #Expertise #MaximumResult #Experience #Feedback #PowerfulTool #BrandReputation #CustomerEngagement https://t.co/HPOS5OqwER",False,en,2023-08-26T06:18:55.000Z,0,0,1,0,0,398,1695319894697333058
247,1695357388923060280,MR.Media,MrMediauae,1514533481522552841,Digital Dubai,"العلامة التجارية هي واجهتك وأساس أعمالك🎀اختَر من ينفذها لك بدقة واهتمام.. mr media تفعل ذلك باحترافية عالية

#Mr_Media_uae
#marketingdigital #marketing #socialmediamarketingmanager #socialmediamarketing #socialmedia #digitalart #digital #dubai #uae #App #uae🇦🇪 https://t.co/QgtGVo2opy",False,ar,2023-08-26T08:47:54.000Z,0,0,0,0,0,8,1695357388923060280
248,1697432704340406481,sheikh hamdan mohammed,sheikh_ham57623,1697421495931174912,#دبي_الرقمية,RT @HamdanMohammed: أطلقنا اليوم استراتيجية دبي الرقمية وحزمة مشاريع جديدة تدعم مسيرة التحوّل للإمارة  لندشن مرحلة جديدة بهدف واضح لتكون دب…,False,ar,2023-09-01T02:14:28.000Z,260,0,0,0,0,0,1697432704340406481
249,1697432153728966872,sheikh hamdan mohammed,sheikh_ham57623,1697421495931174912,#دبي_الرقمية,"RT @HamdanMohammed: لإحداث نقلة نوعية في بنية دبي الرقمية  أطلقنا مشروع ""سحب دبي الرقمية"" بهدف توفير خدمات وحلول تقنية رائدة، كما شهدت توقي…",False,ar,2023-09-01T02:12:16.000Z,232,0,0,0,0,0,1697432153728966872
250,1697432704340406481,sheikh hamdan mohammed,sheikh_ham57623,1697421495931174912,دبي الرقمية,RT @HamdanMohammed: أطلقنا اليوم استراتيجية دبي الرقمية وحزمة مشاريع جديدة تدعم مسيرة التحوّل للإمارة  لندشن مرحلة جديدة بهدف واضح لتكون دب…,False,ar,2023-09-01T02:14:28.000Z,260,0,0,0,0,0,1697432704340406481
251,1697432153728966872,sheikh hamdan mohammed,sheikh_ham57623,1697421495931174912,دبي الرقمية,"RT @HamdanMohammed: لإحداث نقلة نوعية في بنية دبي الرقمية  أطلقنا مشروع ""سحب دبي الرقمية"" بهدف توفير خدمات وحلول تقنية رائدة، كما شهدت توقي…",False,ar,2023-09-01T02:12:16.000Z,232,0,0,0,0,0,1697432153728966872
252,1697203778603143268,mody,MoyedMod,1118163506,#دبي_الرقمية,RT @emaratalyoum: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمش…,False,ar,2023-08-31T11:04:47.000Z,7,0,0,0,0,0,1697203778603143268
253,1697203778603143268,mody,MoyedMod,1118163506,دبي الرقمية,RT @emaratalyoum: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمش…,False,ar,2023-08-31T11:04:47.000Z,7,0,0,0,0,0,1697203778603143268
254,1697142116294467602,شبكة الامارات الاخبارية 🇦🇪,UAE_Network,353757524,#دبي_الرقمية,"بلغ عدد معاملات تطبيق "" #دبي الآن"" منذ إطلاقه حتى الآن بلغ أكثر من 23 مليون معاملة منها 2.6 مليون معاملة خلال النصف الأول من العام الجاري وبلغ عدد المستخدمين 1.1 مليون متعامل بينهم 100 ألف متعامل خلال العام 2023 - دبي الرقمية #شبكة_الامارات_الاخبارية 🇦🇪",False,ar,2023-08-31T06:59:46.000Z,0,1,0,0,0,842,1697142116294467602
255,1697120414827159906,شبكة الامارات الاخبارية 🇦🇪,UAE_Network,353757524,#دبي_الرقمية,"اليوم ليس كالأمس .. فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمشبوهة .. أتعرف لماذا ؟ شاهد الفيديو 📹
#خلك_واعي
#دبي_الرقمية #شبكة_الامارات_الاخبارية 🇦🇪 https://t.co/Eg72DjvYzy",False,ar,2023-08-31T05:33:32.000Z,1,1,1,0,0,736,1697120414827159906
256,1697142116294467602,شبكة الامارات الاخبارية 🇦🇪,UAE_Network,353757524,دبي الرقمية,"بلغ عدد معاملات تطبيق "" #دبي الآن"" منذ إطلاقه حتى الآن بلغ أكثر من 23 مليون معاملة منها 2.6 مليون معاملة خلال النصف الأول من العام الجاري وبلغ عدد المستخدمين 1.1 مليون متعامل بينهم 100 ألف متعامل خلال العام 2023 - دبي الرقمية #شبكة_الامارات_الاخبارية 🇦🇪",False,ar,2023-08-31T06:59:46.000Z,0,1,0,0,0,842,1697142116294467602
257,1697120414827159906,شبكة الامارات الاخبارية 🇦🇪,UAE_Network,353757524,دبي الرقمية,"اليوم ليس كالأمس .. فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمشبوهة .. أتعرف لماذا ؟ شاهد الفيديو 📹
#خلك_واعي
#دبي_الرقمية #شبكة_الامارات_الاخبارية 🇦🇪 https://t.co/Eg72DjvYzy",False,ar,2023-08-31T05:33:32.000Z,1,1,1,0,0,736,1697120414827159906
258,1697129277567701066,:¨·.·¨:,roselloll,1047625368809742336,#دبي_الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-31T06:08:45.000Z,10,0,0,0,0,0,1697129277567701066
259,1697129277567701066,:¨·.·¨:,roselloll,1047625368809742336,دبي الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-31T06:08:45.000Z,10,0,0,0,0,0,1697129277567701066
260,1697121677706965257,ڪْحْيْلْآنْ,Kehilaanblushi,902056094415147008,#دبي_الرقمية,RT @UAE_Network: اليوم ليس كالأمس .. فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والم…,False,ar,2023-08-31T05:38:33.000Z,1,0,0,0,0,0,1697121677706965257
261,1697121677706965257,ڪْحْيْلْآنْ,Kehilaanblushi,902056094415147008,دبي الرقمية,RT @UAE_Network: اليوم ليس كالأمس .. فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والم…,False,ar,2023-08-31T05:38:33.000Z,1,0,0,0,0,0,1697121677706965257
262,1696996242478305499,stocksandbeyond,stockandbeyond,1000116475808681986,#دبي_الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T21:20:07.000Z,10,0,0,0,0,0,1696996242478305499
263,1696996242478305499,stocksandbeyond,stockandbeyond,1000116475808681986,دبي الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T21:20:07.000Z,10,0,0,0,0,0,1696996242478305499
264,1696995010615627961,Muna 🇦🇪,Dr_Desires,53957448,#دبي_الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T21:15:13.000Z,10,0,0,0,0,0,1696995010615627961
265,1696995010615627961,Muna 🇦🇪,Dr_Desires,53957448,دبي الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T21:15:13.000Z,10,0,0,0,0,0,1696995010615627961
266,1696981578939879803,بن أسحاق🇦🇪,mruae6,477197337,#دبي_الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T20:21:51.000Z,10,0,0,0,0,0,1696981578939879803
267,1696981578939879803,بن أسحاق🇦🇪,mruae6,477197337,دبي الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T20:21:51.000Z,10,0,0,0,0,0,1696981578939879803
268,1696975015650996683,الكلباني@UAE❤🇦🇪,abudhabisoul999,1953774541,#دبي_الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T19:55:46.000Z,10,0,0,0,0,0,1696975015650996683
269,1696975015650996683,الكلباني@UAE❤🇦🇪,abudhabisoul999,1953774541,دبي الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T19:55:46.000Z,10,0,0,0,0,0,1696975015650996683
270,1696944527506886815,H,hnowyAS,1655250104851345408,#دبي_الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T17:54:37.000Z,10,0,0,0,0,0,1696944527506886815
271,1696944527506886815,H,hnowyAS,1655250104851345408,دبي الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T17:54:37.000Z,10,0,0,0,0,0,1696944527506886815
272,1696943823149040071,سيف محمد بن صفوان,Saif_Bin_Safwan,636763970,#دبي_الرقمية,RT @emaratalyoum: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمش…,False,ar,2023-08-30T17:51:49.000Z,7,0,0,0,0,0,1696943823149040071
273,1696943823149040071,سيف محمد بن صفوان,Saif_Bin_Safwan,636763970,دبي الرقمية,RT @emaratalyoum: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمش…,False,ar,2023-08-30T17:51:49.000Z,7,0,0,0,0,0,1696943823149040071
274,1696942779312521324,عبدالرحمن حسن السيّد🇦🇪,7mAnO_,241950073,#دبي_الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T17:47:40.000Z,10,0,0,0,0,0,1696942779312521324
275,1696942779312521324,عبدالرحمن حسن السيّد🇦🇪,7mAnO_,241950073,دبي الرقمية,RT @3liAlra: في خضم تطور الذكاء الاصطناعي المتسارع جداً لدرجة ان آخر كم شهر صاحبها تطور في هذا المجال لم تشهده البشرية منذ نشأتها وجعل المخ…,False,ar,2023-08-30T17:47:40.000Z,10,0,0,0,0,0,1696942779312521324
276,1696942749939888263,أَحْـــــمَدْ,ReaderAhmed,984190150434590722,#دبي_الرقمية,RT @algentleuae: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمشب…,False,ar,2023-08-30T17:47:33.000Z,4,0,0,0,0,0,1696942749939888263
277,1696942749939888263,أَحْـــــمَدْ,ReaderAhmed,984190150434590722,دبي الرقمية,RT @algentleuae: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمشب…,False,ar,2023-08-30T17:47:33.000Z,4,0,0,0,0,0,1696942749939888263
278,1696941719701565485,محمد راشد البلوشي,M_R_ALBLOOSHI,1589034011795521536,#دبي_الرقمية,RT @algentleuae: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمشب…,False,ar,2023-08-30T17:43:28.000Z,4,0,0,0,0,0,1696941719701565485
279,1696941719701565485,محمد راشد البلوشي,M_R_ALBLOOSHI,1589034011795521536,دبي الرقمية,RT @algentleuae: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمشب…,False,ar,2023-08-30T17:43:28.000Z,4,0,0,0,0,0,1696941719701565485
280,1696937372724662567,Abdullah 🇦🇪🇦🇪❤️🇦🇪🇦🇪,Abdullaslamry32,843485192518098945,#دبي_الرقمية,RT @algentleuae: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمشب…,False,ar,2023-08-30T17:26:11.000Z,4,0,0,0,0,0,1696937372724662567
281,1696937372724662567,Abdullah 🇦🇪🇦🇪❤️🇦🇪🇦🇪,Abdullaslamry32,843485192518098945,دبي الرقمية,RT @algentleuae: اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمشب…,False,ar,2023-08-30T17:26:11.000Z,4,0,0,0,0,0,1696937372724662567
282,1696934078522564632,شبكة جنتل الإمارات الإخبارية,algentleuae,914818311766134784,#دبي_الرقمية,"اليوم ليس كالأمس، فقد أصبح يتعين علينا الحذر أكثر والتأكد من صحة المقاطع المرئية والمسموعة والرسائل الصوتيه الغريبة والمشبوهة .. أتعرف لماذا؟ شاهد الفيديو 📹
#خلك_واعي
#دبي_الرقمية

We all live in a different world today. Be careful and always ensure the authenticity of strange… https://t.co/vnGTUiRhsW https://t.co/daHyizfSIi",False,ar,2023-08-30T17:13:06.000Z,4,1,4,0,0,281,1696934078522564632
